Source DB	GenBank ID	END3	END5	Gene Symbol	Allele	Drug Family	Drug Class	Sub Drug Class	Parent Allele	Parent Allele Family	SNP	Protein ID	Unirprot	Gene Aliases	Organism ID	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES	STRAIN	Plasmid	Bioproject	Biosample
>Lahey	EU255296.1	1	825	blaOXA	127	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABX45066.1	A9LS19		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3DWZB627			
>Lahey	KF048907.1	1	825	blaOXA	336	Beta-lactam	Class_D_Carbapenemase		OXA			AHN07452.1	A0A067ZA94		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	SR17			
>Lahey	EU255290.1	1	825	blaOXA	121	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABX45060.1	A9LS13	bla-oxa-121	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3DWZB51			
>Lahey	EU255291.1	1	825	blaOXA	122	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABX45061.1	A9LS14		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3DWZB72			
>Lahey	KF048909.1	1	825	blaOXA	338	Beta-lactam	Class_D_Carbapenemase		OXA			AHN07454.1	A0A067ZAK4		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	SR144			
>Lahey	EU255294.1	1	825	blaOXA	125	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABX45064.1	A9LS17		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3DWZB226			
>Lahey	EU255295.1	1	825	blaOXA	126	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABX45065.1	A9LS18		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3DWZB371			
>Lahey	EU255292.1	1	825	blaOXA	123	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABX45062.1	A9LS15		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3DWZB76			
>Lahey	EU255293.1	1	825	blaOXA	124	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABX45063.1	A9LS16		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	3DWZB77			
>Lahey	DQ348075.1	1	825	blaOXA	87	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABC84263.1	Q2I2J1		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii		pAOX1		
>Lahey	AY750911.1	1	825	blaOXA	69	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AAW81340.1	Q5I2N2	bla-OXA-69 bla-oxa-69 bla_2 blaOXA-69 oxa-69 oxa-Ab ABUW_2300 CBI29_01716 CKN52_00820	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	KR872296.1	1	825	blaOXA	480	Beta-lactam	Class_D_Carbapenemase		OXA			ALL53530.1	A0A0S1NF91	blaOXA-480	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	S1187			
>Lahey	JMOD01000112.1	6767	7591	blaOXA	441	Beta-lactam	Class_D_Carbapenemase		OXA			KCY13953.1	A0A062I7U6	blaOXA-33 J596_3780	1310697	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	21072		PRJNA194773	SAMN02692972
>Lahey	JFXH01000005.1	162006	162830	blaOXA	337	Beta-lactam	Class_D_Carbapenemase		OXA			EXR49497.1										1391434		PRJNA194838	SAMN02415053
>Lahey	HG931732.1	1	825	blaOXA	373	Beta-lactam	Class_D_Carbapenemase		OXA			CDM87362.1	A0A0A8KYK8	blaOXA-373	40214	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter johnsonii				
>Lahey	KU871391.1	1	825	blaOXA	516	Beta-lactam	Class_D_Carbapenemase		OXA			AMO28427.1	A0A140HSF2	blaOXA	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	NRZ-24583		PRJNA305729	
>Lahey	APOR01000009.1	341737	342561	blaOXA	260	Beta-lactam	Class_D_Carbapenemase		OXA			ENU54757.1										NIPH		PRJNA183320	SAMN01828180
>Lahey	APON01000041.1	10444	11268	blaOXA	281	Beta-lactam	Class_D_Carbapenemase		OXA			ENU38533.1	N8RT37	F986_02727	1217663	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter johnsonii	CIP		PRJNA183324	SAMN01828184
>Lahey	APQY01000006.1	416599	417423	blaOXA	263	Beta-lactam	Class_D_Carbapenemase		OXA			ENW43915.1										NIPH		PRJNA183257	SAMN01828148
>Lahey	APQV01000009.1	266253	267077	blaOXA	261	Beta-lactam	Class_D_Carbapenemase		OXA			ENW35072.1	N9GJF1	F922_02069	1217630	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	NIPH		PRJNA183260	SAMN01828151
>Lahey	APRC01000020.1	298695	299519	blaOXA	259	Beta-lactam	Class_D_Carbapenemase		OXA			ENW61294.1										NIPH		PRJNA183253	SAMN01828144
>Lahey	APRA01000005.1	465154	465978	blaOXA	262	Beta-lactam	Class_D_Carbapenemase		OXA			ENW50687.1										NIPH		PRJNA183255	SAMN01828146
>Lahey	KF048917.1	1	825	blaOXA	344	Beta-lactam	Class_D_Carbapenemase		OXA			AHN07462.1	A0A067ZA96		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	SR173			
>Lahey	KF048916.1	1	825	blaOXA	343	Beta-lactam	Class_D_Carbapenemase		OXA			AHN07461.1	A0A067ZBI4		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	SR161			
>Lahey	KF048919.1	1	825	blaOXA	346	Beta-lactam	Class_D_Carbapenemase		OXA			AHN07464.1	A0A067ZAK8		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	SR181			
>Lahey	KF048918.1	1	825	blaOXA	345	Beta-lactam	Class_D_Carbapenemase		OXA			AHN07463.1	A0A067ZAV7		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	SR174			
>Lahey	KF048912.1	1	825	blaOXA	340	Beta-lactam	Class_D_Carbapenemase		OXA			AHN07457.1	A0A067ZA95		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	SR149			
>Lahey	KF048911.1	1	825	blaOXA	339	Beta-lactam	Class_D_Carbapenemase		OXA			AHN07456.1	A0A067ZBH9		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	SR147			
>Lahey	KF048915.1	1	825	blaOXA	342	Beta-lactam	Class_D_Carbapenemase		OXA			AHN07460.1	A0A067ZAW8		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	SR156			
>Lahey	KF048913.1	1	825	blaOXA	341	Beta-lactam	Class_D_Carbapenemase		OXA			AHN07458.1	A0A067ZAV4		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	SR150			
>Lahey	KJ920338.1	1	825	blaOXA	404	Beta-lactam	Class_D_Carbapenemase		OXA			AIM47096.1	A0A088FL09		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	Ab5			
>Lahey	KJ920337.1	1	825	blaOXA	403	Beta-lactam	Class_D_Carbapenemase		OXA			AIM47095.1	A0A088FQ27		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	As37			
>Lahey	EF650034.1	1	825	blaOXA	108	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABV31688.1	A8JZR6	bla-OXA-108	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	A473			
>Lahey	AB871653.1	11871	12695	blaOXA	371	Beta-lactam	Class_D_Carbapenemase		OXA			BAO09635.1	V5XVS3	OXA-371	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	IOMTU			
>Lahey	DQ445683.1	1	825	blaOXA	89	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABE03012.1	Q1PG78	bla-OXA-89	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	ABA118			
>Lahey	AM231719.1	1	825	blaOXA	90	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		CAJ77809.1	B0R1P5	blaOXA-90	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	DQ888718.1	1	825	blaOXA	99	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABI53716.1	Q09IX8	blaOXA-99	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	CR1-1			
>Lahey	AM231720.2	1	825	blaOXA	100	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		CAJ77817.2	B0R1P6	blaOXA-100	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	EF650032.1	1	825	blaOXA	106	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABV31686.1	A8JZR4	bla-OXA-106 blaOXA-33 AB895_3220	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	A457			
>Lahey	EF650033.1	1	825	blaOXA	107	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABV31687.1	A8JZR5	bla-OXA-107	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	A424			
>Lahey	EF650036.1	1	825	blaOXA	110	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABV31690.1	A8JZR8	bla-OXA-110	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	A404			
>Lahey	EF650037.1	1	825	blaOXA	111	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABV31691.1	A8JZR9	bla-OXA-111	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	A135			
>Lahey	EF650038.1	1	825	blaOXA	112	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABV31692.1	A8JZS0	bla-OXA-112	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	A368			
>Lahey	EF653400.1	435	1259	blaOXA	113	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABW70410.1	A8STK0	oxa-113 blaOXA-113 oxa113	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	GQ423625.1	1	825	blaOXA	117	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ACV49885.1	C8CMH8		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	KWT7			
>Lahey	HE963768.1	1	825	blaOXA	120	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		CCJ32595.1	A9LS12	blaOXA-120	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	EU375515.1	1	825	blaOXA	128	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABY77907.1	B0LUU7		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	GV3011			
>Lahey	EU547445.1	1	825	blaOXA	130	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ACD84988.1	B3FYG7		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	Abd-2			
>Lahey	EU547446.1	1	825	blaOXA	131	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ACD84989.1	B3FYG8		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	Abd-3			
>Lahey	EU547447.1	1	825	blaOXA	132	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ACD84990.1	B3FYG9		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	Abd-13			
>Lahey	EU019534.1	1	825	blaOXA	79	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABV71246.1	A8HDA6	bla-OXA-79	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	AY862132.1	1	825	blaOXA	78	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AAW81358.1	A1KZ51	bla-oxa-78	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	AY949202.1	1	825	blaOXA	77	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AAX51233.1	Q58HJ9	bla(OXA-77)	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	AY949203.1	1	825	blaOXA	76	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AAX51234.1	Q58HJ8	bla(OXA-76)	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	DQ309276.1	1	825	blaOXA	84	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABC26006.1	Q2PQA8	bla-OXA-84	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	T			
>Lahey	DQ309277.1	1	825	blaOXA	83	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABC26007.1	Q2PQA7	bla-OXA-83	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	GQ853681.1	1	825	blaOXA	150	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ACX31142.1	D0ELI0		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	AB3			
>Lahey	GQ853680.1	1	825	blaOXA	149	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ACX31141.1	D0ELH9		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	AB2			
>Lahey	GQ853679.1	1	825	blaOXA	148	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ACX31140.1	D0ELH8		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	AB1			
>Lahey	FJ872530.1	1	825	blaOXA	144	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ACY56711.1	D0QX42	bla-OXA-144	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	4			
>Lahey	HM113561.1	1	825	blaOXA	175	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADI58619.1	D7RPE9	blaOXA-175	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	CCH37			
>Lahey	HM113560.1	1	825	blaOXA	174	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADI58618.1	D7RPE8	blaOXA-174	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	NTUH8			
>Lahey	HM113559.1	1	825	blaOXA	173	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADI58617.1	D7RPE7	blaOXA-173	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	CM19			
>Lahey	HM113558.1	1	825	blaOXA	172	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADI58616.1	D7RPE6	blaOXA-172	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	CM8			
>Lahey	HM113563.1	1	825	blaOXA	177	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADI58621.1	D7RPF1	blaOXA-177	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	FE10			
>Lahey	HM113562.1	1	825	blaOXA	176	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADI58620.1	D7RPF0	blaOXA-176	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	TSGH23			
>Lahey	JN861779.1	1	825	blaOXA	211	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-211-like		AEV91550.1	G9JKV7	blaOXA-211	40214	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter johnsonii	CIP70			
>Lahey	JX025021.1	1	825	blaOXA	241	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AFO55201.1	I7CRF1	blaOXA-241	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	255			
>Lahey	EF650035.1	1	825	blaOXA	109	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABV31689.1	A8JZR7	bla-OXA-109 blaOXA-109	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	A343			
>Lahey	AB634250.1	1	825	blaOXA	206	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		BAL15076.1	G5ELA7	blaOXA-206	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	TUM10641			
>Lahey	FR853176.1	1	825	blaOXA	208	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		CCA94644.1	F8KB04	oxa-208 oxa208 CPI82_12795	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	HQ734813.1	1	825	blaOXA	202	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADX07747.1	E9NWK2	blaOXA-202	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	384			
>Lahey	HQ998857.1	1	825	blaOXA	203	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADX07748.1	E9P784	blaOXA-203	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	A			
>Lahey	HQ734811.1	1	825	blaOXA	200	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADX07745.1	E9NWK0	blaOXA-200	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	446			
>Lahey	HQ734812.1	1	825	blaOXA	201	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADX07746.1	E9NWK1	blaOXA-201	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	509			
>Lahey	HM570036.1	1	825	blaOXA	180	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADM26745.1	E1ABC3	blaOXA-180	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	K50-71			
>Lahey	HM113564.1	1	825	blaOXA	178	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADI58622.1	D7RPF2	blaOXA-178	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	FE5			
>Lahey	HM570035.1	1	825	blaOXA	179	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ADM26744.1	E1ABC2	blaOXA-179	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	K50-13			
>Lahey	KJ135344.1	15	839	blaOXA	381	Beta-lactam	Class_D_Carbapenemase		OXA			AHL30285.1	W8P9G9	oxa-381	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	1922C			
>Lahey	EU670845.2	1595	2419	blaOXA	138	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ACD45467.1	B2ZIF8	blaOXA-138	106654	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis	8488			
>Lahey	AY859529.1	1	825	blaOXA	75	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AAW51373.1	Q5I2N0	bla-OXA-75	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	KF986255.1	17	841	blaOXA	374	Beta-lactam	Class_D_Carbapenemase		OXA			AHL30274.1	W8P9N2	oxa-374	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	86II2C			
>Lahey	DQ392963.1	9	833	blaOXA	88	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABD48715.1	Q27K43	blaOXA-88	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	DM975396			
>Lahey	DQ519086.1	1199	2023	blaOXA	91	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABF47914.1	Q1HBG7	blaOXA-91	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	DR3651996			
>Lahey	KF986254.1	35	859	blaOXA	386	Beta-lactam	Class_D_Carbapenemase		OXA			AHL30273.1	W8PH59	oxa-386	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	I_B3			
>Lahey	HE963770.1	1	825	blaOXA	249	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		CCJ32597.1	K0M068	blaOXA-249	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	HE963769.1	1	825	blaOXA	248	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		CCJ32596.1	K0M837	blaOXA-248	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	JN861780.1	1	825	blaOXA	212	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-211-like		AEV91551.1	G9JKV8	blaOXA-212	40214	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter johnsonii	MER			
>Lahey	JN603240.1	1	825	blaOXA	217	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AEO44980.1	G3M3N1		470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	GraceAnnie			
>Lahey	FR865168.1	1	825	blaOXA	216	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		CCA94649.1	G0LXY6	oxa-216	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	430576			
>Lahey	JN248564.1	1	825	blaOXA	223	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AEL88491.1	G1FNY4	blaOXA-223	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	502			
>Lahey	JN215211.1	1	825	blaOXA	219	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AEL17179.1	G1FKB5	blaOXA-219	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	320			
>Lahey	JX025022.1	1	825	blaOXA	242	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AFO55202.1	I7BG71	blaOXA-242	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	667			
>Lahey	EU019536.1	1	825	blaOXA	82	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABV71248.1	A8HDA9	bla-OXA-82 blaOXA-82 oxa66	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	EU019535.1	1	825	blaOXA	80	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		ABV71247.1	A8HDA8	bla-OXA-80 blaOXA-80	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii				
>Lahey	DQ149247.1	1	825	blaOXA	86	Beta-lactam	Class_D_Carbapenemase		OXA	OXA-51-like		AAZ78361.1	Q3YA62	bla-OXA-86	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	AO14			
>Lahey	KF986258.1	15	839	blaOXA	377	Beta-lactam	Class_D_Carbapenemase		OXA			AHL30277.1	W8PKW1	oxa-377	470	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	101II1C			
>Lahey	JN086160.1	1583	2407	blaOXA	347	Beta-lactam	Class_D_Carbapenemase		OXA			AET35493.1	G8FXJ4		77133						uncultured bacterium				
>Lahey	AF064820.3	952	1776	blaOXA	22	Beta-lactam	Class_D_Carbapenemase		OXA			AAD12233.1	Q9ZHF7	oxa-22	329	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia pickettii 	PIC-1			
